return_id,order_id,product_id,qty,reason,processed_date,refund_amount
RT_0ed61f5ab3280ff43b157a6e91942538,0ed61f5ab3280ff43b157a6e91942538,,1,canceled/unavailable,2017-03-29,403.69
RT_33f11b444d480cee508b54f3cf17b079,33f11b444d480cee508b54f3cf17b079,,1,canceled/unavailable,2018-03-02,176.78
RT_974f9f87a3bad01b2ac72fe987505e9b,974f9f87a3bad01b2ac72fe987505e9b,,1,canceled/unavailable,2017-06-09,91.18
RT_8ab4ca9525e1f61c67972a13885d3b96,8ab4ca9525e1f61c67972a13885d3b96,,1,canceled/unavailable,2017-05-09,123.94
RT_675b0980a1c53e959dc721b6e608997f,675b0980a1c53e959dc721b6e608997f,,1,canceled/unavailable,2017-08-16,386.35
RT_fdbbb1715d0c62c714e2a8178b95dd54,fdbbb1715d0c62c714e2a8178b95dd54,,1,canceled/unavailable,2018-05-20,69.14
RT_6d3130927406da969ab807821a93a65d,6d3130927406da969ab807821a93a65d,,1,canceled/unavailable,2017-02-11,54.96
RT_1046c724dec8bc31545703d07c378073,1046c724dec8bc31545703d07c378073,,1,canceled/unavailable,2018-07-14,31.42
RT_4ce5e2d15628c2277ca6ed81ee60f9de,4ce5e2d15628c2277ca6ed81ee60f9de,,1,canceled/unavailable,2017-07-10,130.94
RT_49c5132b03e35ffa18fdca050d1f8e33,49c5132b03e35ffa18fdca050d1f8e33,,1,canceled/unavailable,2017-10-30,108.2
RT_3f6509ff22303ff04b9bf1b2c8bf69c6,3f6509ff22303ff04b9bf1b2c8bf69c6,,1,canceled/unavailable,2018-08-13,288.71
RT_2d31315ad8289e1e63c8451715e80306,2d31315ad8289e1e63c8451715e80306,,1,canceled/unavailable,2017-09-07,192.66
RT_5f2dbe00a1732133a6809ae1af554123,5f2dbe00a1732133a6809ae1af554123,,1,canceled/unavailable,2017-02-06,227.04
RT_56f251ca89f74d06076966d5d49b9dc6,56f251ca89f74d06076966d5d49b9dc6,,1,canceled/unavailable,2018-03-01,110.4
RT_3a0fbe8fbdae776394cd93385366a4fd,3a0fbe8fbdae776394cd93385366a4fd,,1,canceled/unavailable,2017-12-12,1528.99
RT_cbce204b327a87445b6e6c28e0c5bfb3,cbce204b327a87445b6e6c28e0c5bfb3,,1,canceled/unavailable,2017-09-24,33.68
RT_b2fc127731e4fc8f7bd2d2c1898e59ca,b2fc127731e4fc8f7bd2d2c1898e59ca,,1,canceled/unavailable,2017-06-14,152.41
RT_29b81e2d5bebb9616041efb0ebbc931d,29b81e2d5bebb9616041efb0ebbc931d,,1,canceled/unavailable,2018-07-20,110.32
RT_a90966534748634cbb133383bf0eee68,a90966534748634cbb133383bf0eee68,,1,canceled/unavailable,2018-02-01,86.74
RT_38b584be7174802377777bcd60e7a459,38b584be7174802377777bcd60e7a459,,1,canceled/unavailable,2017-11-02,77.78
RT_392ed9afd714e3c74767d0c4d3e3f477,392ed9afd714e3c74767d0c4d3e3f477,,1,canceled/unavailable,2018-09-29,137.03
RT_43f15e122ae8ae3eda33bf64b011c085,43f15e122ae8ae3eda33bf64b011c085,,1,canceled/unavailable,2017-08-06,58.28
RT_66dbde751178d7674bd09f18b6d25006,66dbde751178d7674bd09f18b6d25006,,1,canceled/unavailable,2018-02-05,117.1
RT_73745cfd1447d2cb71537b662d59b3b8,73745cfd1447d2cb71537b662d59b3b8,,1,canceled/unavailable,2017-07-20,106.87
RT_20e87d0bc3b241dd3b4d34a6446d013e,20e87d0bc3b241dd3b4d34a6446d013e,,1,canceled/unavailable,2018-07-05,233.87
RT_ee987bbabed0cc87dc5354eb2b661740,ee987bbabed0cc87dc5354eb2b661740,,1,canceled/unavailable,2018-07-30,600.83
RT_4dd47e84e6b8ff4a63d0b8425e6d788e,4dd47e84e6b8ff4a63d0b8425e6d788e,,1,canceled/unavailable,2016-10-06,313.58
RT_bf27902e7735a428c81f52189dec50e4,bf27902e7735a428c81f52189dec50e4,,1,canceled/unavailable,2017-11-29,141.33
RT_5bca61e411c4fcce08327a8efc371911,5bca61e411c4fcce08327a8efc371911,,1,canceled/unavailable,2018-06-13,494.27
RT_e248283e6b8ba09b05efea1000d9478b,e248283e6b8ba09b05efea1000d9478b,,1,canceled/unavailable,2018-03-03,143.36
RT_edeae57fd6bee25e030ac14863a6ae0f,edeae57fd6bee25e030ac14863a6ae0f,,1,canceled/unavailable,2018-03-27,14.92
RT_3bd3b4d482f916c2c9662b8da6f2758b,3bd3b4d482f916c2c9662b8da6f2758b,,1,canceled/unavailable,2018-08-20,208.12
RT_791d454dd290baaf30d599c6183d7489,791d454dd290baaf30d599c6183d7489,,1,canceled/unavailable,2017-08-15,51.38
RT_d35703faec55cda0ceeb4f50a4d584ae,d35703faec55cda0ceeb4f50a4d584ae,,1,canceled/unavailable,2018-07-16,252.27
RT_d8bd004470081a1d36e3fc745cd96951,d8bd004470081a1d36e3fc745cd96951,,1,canceled/unavailable,2017-05-30,312.43
RT_36cde427894b4797db8316e92b8e58f2,36cde427894b4797db8316e92b8e58f2,,1,canceled/unavailable,2017-03-23,2116.01
RT_41262f14e0abde70b2d3683fe4b257d6,41262f14e0abde70b2d3683fe4b257d6,,1,canceled/unavailable,2018-06-26,185.22
RT_0d5a676d302e3fd20182bd158cde4371,0d5a676d302e3fd20182bd158cde4371,,1,canceled/unavailable,2017-11-29,59.81
RT_aa7c3f20fab2d3cb0f76ab5165e47618,aa7c3f20fab2d3cb0f76ab5165e47618,,1,canceled/unavailable,2018-02-15,35.1
RT_00ff0cf5583758e6964723e42f111bf4,00ff0cf5583758e6964723e42f111bf4,,1,canceled/unavailable,2017-04-10,170.15
RT_b7fa03eeccba341d5ab0dc86bfb1b08c,b7fa03eeccba341d5ab0dc86bfb1b08c,,1,canceled/unavailable,2018-07-28,103.05
RT_1118f05e23d1a8082fa47f8a377de658,1118f05e23d1a8082fa47f8a377de658,,1,canceled/unavailable,2018-08-07,242.62
RT_335f8f913a1d29120e07b6bb9847d73c,335f8f913a1d29120e07b6bb9847d73c,,1,canceled/unavailable,2018-05-12,92.76
RT_d859b40b1d9bb3cdd347358688bc3272,d859b40b1d9bb3cdd347358688bc3272,,1,canceled/unavailable,2017-10-10,95.76
RT_4ed4fa202c468c14366fbf603c8698fd,4ed4fa202c468c14366fbf603c8698fd,,1,canceled/unavailable,2018-07-29,72.18
RT_8e572fc4edc8dafc89bb18bf812916e6,8e572fc4edc8dafc89bb18bf812916e6,,1,canceled/unavailable,2018-01-26,114.91
RT_e5882de2409ffb5a26782367e95b91ba,e5882de2409ffb5a26782367e95b91ba,,1,canceled/unavailable,2017-06-30,1384.73
RT_3c8702d3b056de079d6cdd6ee1ffeb55,3c8702d3b056de079d6cdd6ee1ffeb55,,1,canceled/unavailable,2017-02-22,24.34
RT_52ffca67c47f7bc4350f82b1d2c20dec,52ffca67c47f7bc4350f82b1d2c20dec,,1,canceled/unavailable,2017-11-26,107.87
RT_31b91033dcb0502e616f40ced16dccc6,31b91033dcb0502e616f40ced16dccc6,,1,canceled/unavailable,2017-07-17,169.38
RT_55aa287c6ca17e8c3262b9ef1e12fac6,55aa287c6ca17e8c3262b9ef1e12fac6,,1,canceled/unavailable,2017-03-04,759.25
RT_adf5a3d223336c6b7965f3027bb7ddc2,adf5a3d223336c6b7965f3027bb7ddc2,,1,canceled/unavailable,2017-11-13,75.44
RT_834550696228970ef03d30419db216e1,834550696228970ef03d30419db216e1,,1,canceled/unavailable,2017-10-29,116.94
RT_b93ffbad842670470ec41f35a317ee65,b93ffbad842670470ec41f35a317ee65,,1,canceled/unavailable,2017-02-08,83.11
RT_453cabc3a3d6d0d80bd08d9eefb6a607,453cabc3a3d6d0d80bd08d9eefb6a607,,1,canceled/unavailable,2017-12-06,183.53
RT_e834a6d9d3cea0c687c250fc654a0232,e834a6d9d3cea0c687c250fc654a0232,,1,canceled/unavailable,2018-04-25,65.13
RT_e7dfe42bb50a6acce37e168e44260a51,e7dfe42bb50a6acce37e168e44260a51,,1,canceled/unavailable,2018-02-14,41.09
RT_4608a27e9e60c05b054631def491e7af,4608a27e9e60c05b054631def491e7af,,1,canceled/unavailable,2018-08-28,447.68
RT_8ad1b8de29d062bae836bc7d2cedc391,8ad1b8de29d062bae836bc7d2cedc391,,1,canceled/unavailable,2017-05-14,182.59
RT_f889a5a0b44adc29c5465b99395ac3c1,f889a5a0b44adc29c5465b99395ac3c1,,1,canceled/unavailable,2017-07-07,59.69
RT_490291524fddde2b31c2e6bec3d9e6da,490291524fddde2b31c2e6bec3d9e6da,,1,canceled/unavailable,2017-04-14,44.47
RT_81997644995458a01126899a96832353,81997644995458a01126899a96832353,,1,canceled/unavailable,2018-02-26,162.45
RT_afb61112fb99b07fe17e591c68c0c84c,afb61112fb99b07fe17e591c68c0c84c,,1,canceled/unavailable,2018-09-06,2266.61
RT_27667a063cb59b5d987a5a71c192cce5,27667a063cb59b5d987a5a71c192cce5,,1,canceled/unavailable,2018-08-27,118.35
RT_2f763c623e85177077b5a4ee2d3cced5,2f763c623e85177077b5a4ee2d3cced5,,1,canceled/unavailable,2017-05-17,178.52
RT_e5215415bb6f76fe3b7cb68103a0d1c0,e5215415bb6f76fe3b7cb68103a0d1c0,,1,canceled/unavailable,2016-10-22,61.99
RT_9f4f60c24b20845efd8d6b863b571d20,9f4f60c24b20845efd8d6b863b571d20,,1,canceled/unavailable,2017-03-04,1818.23
RT_f88685f89f0fc651c3e767c64a23192c,f88685f89f0fc651c3e767c64a23192c,,1,canceled/unavailable,2017-11-24,123.9
RT_ade919610216d8fcd6333ce3696449a4,ade919610216d8fcd6333ce3696449a4,,1,canceled/unavailable,2017-09-24,160.37
RT_dbbbc904081f8e928028432e2e3d7686,dbbbc904081f8e928028432e2e3d7686,,1,canceled/unavailable,2016-10-06,1400.74
RT_3bb82ee5c8d4849ec722da99ba1bf228,3bb82ee5c8d4849ec722da99ba1bf228,,1,canceled/unavailable,2017-11-23,464.64
RT_2c0032906c603dcc21cd954828fa77d0,2c0032906c603dcc21cd954828fa77d0,,1,canceled/unavailable,2018-02-06,250.57
RT_9d4369173adc91c56c54ebba6712e732,9d4369173adc91c56c54ebba6712e732,,1,canceled/unavailable,2017-11-18,46.47
RT_04b8c60eb3cceaecde917716daa30bde,04b8c60eb3cceaecde917716daa30bde,,1,canceled/unavailable,2017-11-27,77.8
RT_c9db1bfe07af2c4724a461a704c1ec67,c9db1bfe07af2c4724a461a704c1ec67,,1,canceled/unavailable,2018-07-30,43.41
RT_1ec801f67c9ddedd7232db3f8045adef,1ec801f67c9ddedd7232db3f8045adef,,1,canceled/unavailable,2017-05-31,107.85
RT_4be69a31714c77604076ab0004055c6c,4be69a31714c77604076ab0004055c6c,,1,canceled/unavailable,2018-01-31,145.67
RT_50bb0c134ee3365dd06e13da6cda15fe,50bb0c134ee3365dd06e13da6cda15fe,,1,canceled/unavailable,2017-12-29,258.0
RT_74e198a81e758ec637a42e8f2e856927,74e198a81e758ec637a42e8f2e856927,,1,canceled/unavailable,2018-08-18,584.33
RT_7ea0cd46b9a8fbf664e537374947787c,7ea0cd46b9a8fbf664e537374947787c,,1,canceled/unavailable,2017-07-12,86.73
RT_e66e29f65af321ea428495d66066e809,e66e29f65af321ea428495d66066e809,,1,canceled/unavailable,2017-06-17,324.01
RT_02bfe71c2bbd56f6de9c2c357adff45c,02bfe71c2bbd56f6de9c2c357adff45c,,1,canceled/unavailable,2017-12-03,137.32
RT_9c4aacf06d8fee894180123720425a6e,9c4aacf06d8fee894180123720425a6e,,1,canceled/unavailable,2018-02-13,51.6
RT_43c8d05a1478e794217ad3b39398022a,43c8d05a1478e794217ad3b39398022a,,1,canceled/unavailable,2017-08-14,474.56
RT_b3154d5a5a7c0b01993f0768a1fd4b8a,b3154d5a5a7c0b01993f0768a1fd4b8a,,1,canceled/unavailable,2017-07-04,72.9
RT_2fa565240e8353e7a1ad78347f8608fa,2fa565240e8353e7a1ad78347f8608fa,,1,canceled/unavailable,2017-02-15,101.92
RT_cd408efeda0fdd3fe5f27134bd065001,cd408efeda0fdd3fe5f27134bd065001,,1,canceled/unavailable,2018-02-08,139.0
RT_2463e85fc460252cacb332c69099f298,2463e85fc460252cacb332c69099f298,,1,canceled/unavailable,2017-10-18,80.19
RT_c549f0d88f33bfe43351b893f1fb55ac,c549f0d88f33bfe43351b893f1fb55ac,,1,canceled/unavailable,2016-10-06,110.92
RT_69fd1a4dd8b96b9ab0dc82b95be21efd,69fd1a4dd8b96b9ab0dc82b95be21efd,,1,canceled/unavailable,2018-07-31,101.88
RT_58ab05a43a2649047ae3906759cea594,58ab05a43a2649047ae3906759cea594,,1,canceled/unavailable,2017-10-09,318.48
RT_113e41a438f06ffae6d1857e01d60c45,113e41a438f06ffae6d1857e01d60c45,,1,canceled/unavailable,2017-08-10,127.12
RT_7738754cace77285b4b13ce8ea5979cb,7738754cace77285b4b13ce8ea5979cb,,1,canceled/unavailable,2018-01-03,618.95
RT_dccb282b858f9b481824964de4cda528,dccb282b858f9b481824964de4cda528,,1,canceled/unavailable,2017-08-25,77.66
RT_aa1ae480ffdf6aefc191b45ebd4fdedb,aa1ae480ffdf6aefc191b45ebd4fdedb,,1,canceled/unavailable,2017-05-09,65.11
RT_0e6b2d0fe443a6d38c0f6447f4eb2262,0e6b2d0fe443a6d38c0f6447f4eb2262,,1,canceled/unavailable,2017-11-03,108.6
RT_1decf741e38f6bb92236968ffff3b2dc,1decf741e38f6bb92236968ffff3b2dc,,1,canceled/unavailable,2017-07-21,660.8
RT_f3e5a0592463640ef9fd04d79724dac9,f3e5a0592463640ef9fd04d79724dac9,,1,canceled/unavailable,2018-01-14,113.62
RT_77afc8cdc7d93975016850b0b1b02c90,77afc8cdc7d93975016850b0b1b02c90,,1,canceled/unavailable,2018-08-15,168.5
RT_3cd7a167d6f4300d15a7c8816c1b29d5,3cd7a167d6f4300d15a7c8816c1b29d5,,1,canceled/unavailable,2017-09-15,99.34
RT_72fa449394ed9dc9093819f93ca563af,72fa449394ed9dc9093819f93ca563af,,1,canceled/unavailable,2017-05-26,138.92
RT_e8df0b08b2d6162f2a109f931d0774b6,e8df0b08b2d6162f2a109f931d0774b6,,1,canceled/unavailable,2017-10-08,236.03
RT_801bda1bc87e8484430a1ad75f51f128,801bda1bc87e8484430a1ad75f51f128,,1,canceled/unavailable,2017-02-06,192.63
RT_dd38e535112fb5094b53b1997c4eda52,dd38e535112fb5094b53b1997c4eda52,,1,canceled/unavailable,2018-08-13,573.68
RT_7c48bf2308168ce82b8e622eb9dd8627,7c48bf2308168ce82b8e622eb9dd8627,,1,canceled/unavailable,2017-10-13,59.11
RT_5ca9d935dd5306bf85a2f1e263d058f1,5ca9d935dd5306bf85a2f1e263d058f1,,1,canceled/unavailable,2018-02-06,216.05
RT_c94821db10df06a6d17a8054d3a0b919,c94821db10df06a6d17a8054d3a0b919,,1,canceled/unavailable,2017-11-22,717.11
RT_3ccf1aa4144993ddec8287ef8ee0a107,3ccf1aa4144993ddec8287ef8ee0a107,,1,canceled/unavailable,2017-04-08,138.26
RT_552e0a8dae101e32155120202f427b71,552e0a8dae101e32155120202f427b71,,1,canceled/unavailable,2016-10-09,459.14
RT_74f833bf7c70ce8c3f820f725c213e1c,74f833bf7c70ce8c3f820f725c213e1c,,1,canceled/unavailable,2017-06-30,101.56
RT_08662c478bed0444d0515925af759547,08662c478bed0444d0515925af759547,,1,canceled/unavailable,2017-03-20,102.92
RT_90eaac01afdf4e531a70ad869e092c75,90eaac01afdf4e531a70ad869e092c75,,1,canceled/unavailable,2018-06-05,234.43
RT_2b25bdbc985fdd953cced7c3fdf0a2fe,2b25bdbc985fdd953cced7c3fdf0a2fe,,1,canceled/unavailable,2017-11-18,663.72
RT_dd8532619e81337caf4ddc77fb34d981,dd8532619e81337caf4ddc77fb34d981,,1,canceled/unavailable,2017-05-15,43.1
RT_a2714ecbf6eeb3bb9cd7dba6dc1c5e82,a2714ecbf6eeb3bb9cd7dba6dc1c5e82,,1,canceled/unavailable,2018-02-14,133.77
RT_854f8cb8dacdc3abc4cce7a7df6fcc1f,854f8cb8dacdc3abc4cce7a7df6fcc1f,,1,canceled/unavailable,2018-02-02,67.5
RT_cadd4c5765abf658117f2cc7e2a639c2,cadd4c5765abf658117f2cc7e2a639c2,,1,canceled/unavailable,2018-08-10,130.85
RT_0c2bc0e5935dcca29a9e0cc2e5236a13,0c2bc0e5935dcca29a9e0cc2e5236a13,,1,canceled/unavailable,2017-11-09,378.33
RT_793c05f561c41e8fb6599c92be8d0afd,793c05f561c41e8fb6599c92be8d0afd,,1,canceled/unavailable,2017-08-11,132.97
RT_770d331c84e5b214bd9dc70a10b829d0,770d331c84e5b214bd9dc70a10b829d0,,1,canceled/unavailable,2016-10-07,263.93
RT_73863aca434e1d117e45109bea6f1937,73863aca434e1d117e45109bea6f1937,,1,canceled/unavailable,2018-07-29,1841.75
RT_90dea0577f835cee1385c71345f7a1d9,90dea0577f835cee1385c71345f7a1d9,,1,canceled/unavailable,2017-08-30,89.82
RT_73adddab7cd7e4f606280f98c137656a,73adddab7cd7e4f606280f98c137656a,,1,canceled/unavailable,2017-07-11,45.69
RT_568392c8ee5c7a3bcb175e386ae76e90,568392c8ee5c7a3bcb175e386ae76e90,,1,canceled/unavailable,2017-08-25,48.78
RT_fe9fae71b4fa7d05f1934adc54391f8d,fe9fae71b4fa7d05f1934adc54391f8d,,1,canceled/unavailable,2018-02-15,221.35
RT_31a1a43e09fe1f26cdcb077099cadf82,31a1a43e09fe1f26cdcb077099cadf82,,1,canceled/unavailable,2017-09-13,78.9
RT_e731304a0fda25d2138155bbfe558bd7,e731304a0fda25d2138155bbfe558bd7,,1,canceled/unavailable,2017-11-28,65.23
RT_db0335818a0e49d9d5bbe1ce0a99310e,db0335818a0e49d9d5bbe1ce0a99310e,,1,canceled/unavailable,2017-11-15,516.1
RT_463270aee6f932c94319683e66e7e59d,463270aee6f932c94319683e66e7e59d,,1,canceled/unavailable,2018-04-17,201.45
RT_0a6b7c79b8c67dedc51f2dea7b4e1e59,0a6b7c79b8c67dedc51f2dea7b4e1e59,,1,canceled/unavailable,2018-01-13,230.5
RT_b6777988359768bf8f2390aa6d072be4,b6777988359768bf8f2390aa6d072be4,,1,canceled/unavailable,2017-10-30,69.46
RT_e20f1823b7c3cea563148b3d9864132f,e20f1823b7c3cea563148b3d9864132f,,1,canceled/unavailable,2017-05-16,78.64
RT_881a5cda3b897b035971e3fcfce58aa6,881a5cda3b897b035971e3fcfce58aa6,,1,canceled/unavailable,2018-01-31,189.37
RT_b2e2410ac54dcb51230fd94aef5bcd2c,b2e2410ac54dcb51230fd94aef5bcd2c,,1,canceled/unavailable,2017-07-31,25.0
RT_870a3cfbe4dab0f499a636a9fdeef87d,870a3cfbe4dab0f499a636a9fdeef87d,,1,canceled/unavailable,2017-10-08,96.18
RT_8beb59392e21af5eb9547ae1a9938d06,8beb59392e21af5eb9547ae1a9938d06,,1,canceled/unavailable,2016-10-08,111.22
RT_587a39d6ab7297ee16b3d5ebdaa0f776,587a39d6ab7297ee16b3d5ebdaa0f776,,1,canceled/unavailable,2017-01-11,180.81
RT_9512251cbae0778ea863f6242d3e5789,9512251cbae0778ea863f6242d3e5789,,1,canceled/unavailable,2017-06-15,49.34
RT_65f87722388463aa7d02023c8f5b11ab,65f87722388463aa7d02023c8f5b11ab,,1,canceled/unavailable,2017-12-05,285.85
RT_a911878b89655a6ca2a33ed01e1c8d3d,a911878b89655a6ca2a33ed01e1c8d3d,,1,canceled/unavailable,2018-03-05,90.38
RT_cb3d8a1cca3468a5e99f78eaf49bce40,cb3d8a1cca3468a5e99f78eaf49bce40,,1,canceled/unavailable,2018-07-14,201.33
RT_671ac88df4b1b29a8c7a049140189bcd,671ac88df4b1b29a8c7a049140189bcd,,1,canceled/unavailable,2018-06-20,78.76
RT_ea55dd40acfb6206bdf910b5e903ff77,ea55dd40acfb6206bdf910b5e903ff77,,1,canceled/unavailable,2018-01-06,130.56
RT_2f5124f516a7f5e4095ef4325d67c511,2f5124f516a7f5e4095ef4325d67c511,,1,canceled/unavailable,2017-12-19,135.46
RT_c12a72f72509bcc1317ee119c5ade35b,c12a72f72509bcc1317ee119c5ade35b,,1,canceled/unavailable,2017-11-28,163.19
RT_295f0c892077fab482adb25cfc37aa79,295f0c892077fab482adb25cfc37aa79,,1,canceled/unavailable,2017-07-06,92.99
RT_c8de7faa920cdcbe41252449a3fd36c0,c8de7faa920cdcbe41252449a3fd36c0,,1,canceled/unavailable,2017-07-06,170.48
RT_aed488062a3d349252ffe2961e214551,aed488062a3d349252ffe2961e214551,,1,canceled/unavailable,2017-10-16,204.76
RT_0cb3c0cb279f04b99a10ac141fa8586f,0cb3c0cb279f04b99a10ac141fa8586f,,1,canceled/unavailable,2017-03-06,245.27
RT_4b8e7900278770ffef6b0da3d58dff9a,4b8e7900278770ffef6b0da3d58dff9a,,1,canceled/unavailable,2018-08-13,65.62
RT_9bd5312d12f48b04a460f702baff3d8c,9bd5312d12f48b04a460f702baff3d8c,,1,canceled/unavailable,2016-10-06,221.84
RT_1cee73866d7513dbc499639d14020ce4,1cee73866d7513dbc499639d14020ce4,,1,canceled/unavailable,2017-07-24,61.75
RT_6a5743b4fba3fe11bd82fb9a759f703d,6a5743b4fba3fe11bd82fb9a759f703d,,1,canceled/unavailable,2017-10-05,314.39
RT_a190e742e89ce74773221a6d4cba6f10,a190e742e89ce74773221a6d4cba6f10,,1,canceled/unavailable,2017-03-25,82.48
RT_d9bde3a634ec04252eceffc6bef25ee0,d9bde3a634ec04252eceffc6bef25ee0,,1,canceled/unavailable,2017-02-16,76.02
RT_3c3ca08854ca922fe8e9cedfd6841c8a,3c3ca08854ca922fe8e9cedfd6841c8a,,1,canceled/unavailable,2016-10-08,45.96
RT_10a045cdf6a5650c21e9cfeb60384c16,10a045cdf6a5650c21e9cfeb60384c16,,1,canceled/unavailable,2018-10-17,89.71
RT_3fffdbcdd7ed6b3acdb0bdbc5c96df52,3fffdbcdd7ed6b3acdb0bdbc5c96df52,,1,canceled/unavailable,2017-10-29,235.28
RT_a4f71a0d584883f990018a219bb7dfb4,a4f71a0d584883f990018a219bb7dfb4,,1,canceled/unavailable,2017-11-03,211.48
RT_19bf02099b31db3f2f5d1bfb4fbf49c4,19bf02099b31db3f2f5d1bfb4fbf49c4,,1,canceled/unavailable,2017-11-02,111.0
RT_c186f4babae2b9ffa3ecc0176980acdf,c186f4babae2b9ffa3ecc0176980acdf,,1,canceled/unavailable,2017-05-30,155.73
RT_9c83e5ae8ff2b5cad999c3dc6129a888,9c83e5ae8ff2b5cad999c3dc6129a888,,1,canceled/unavailable,2018-03-03,17.68
RT_fddbd183387b5c9bcbafbd0fe965301f,fddbd183387b5c9bcbafbd0fe965301f,,1,canceled/unavailable,2017-09-23,40.0
RT_016706d732e79b49035275c048edb2c4,016706d732e79b49035275c048edb2c4,,1,canceled/unavailable,2017-10-13,65.0
RT_54a8822ca8bfc9d79e1154a2e20221e0,54a8822ca8bfc9d79e1154a2e20221e0,,1,canceled/unavailable,2017-11-26,349.57
RT_6cf51ab464bdd9f7b282f5fe72391383,6cf51ab464bdd9f7b282f5fe72391383,,1,canceled/unavailable,2018-02-27,64.17
RT_a402af38a74c44926247db438245d95c,a402af38a74c44926247db438245d95c,,1,canceled/unavailable,2018-01-30,282.25
RT_0cb763300f5679bee73a0b0fdfe0a2d2,0cb763300f5679bee73a0b0fdfe0a2d2,,1,canceled/unavailable,2018-08-10,981.68
RT_2f6492ebb2badd06db511b63ae7d7f55,2f6492ebb2badd06db511b63ae7d7f55,,1,canceled/unavailable,2018-01-20,189.37
RT_4a6f0e75398881152007f6ab2d3f5159,4a6f0e75398881152007f6ab2d3f5159,,1,canceled/unavailable,2018-06-10,32.69
RT_65fdcb432cb9cfa970e3a3817b39040d,65fdcb432cb9cfa970e3a3817b39040d,,1,canceled/unavailable,2018-08-29,84.58
RT_b44b36e6b69be34f58753d3b56d24001,b44b36e6b69be34f58753d3b56d24001,,1,canceled/unavailable,2018-08-08,98.65
RT_4cccc0d35e7c7a0dc766ad3c4043e33e,4cccc0d35e7c7a0dc766ad3c4043e33e,,1,canceled/unavailable,2018-08-10,69.07
RT_19dec7b3d6fb0a5d9407f7274da21398,19dec7b3d6fb0a5d9407f7274da21398,,1,canceled/unavailable,2017-04-17,1488.14
RT_123e27a1a4d0b2481d8618ac3dff7d4e,123e27a1a4d0b2481d8618ac3dff7d4e,,1,canceled/unavailable,2016-10-08,221.84
RT_7fa41d59cc693e0ed84f2668b7ebe4d7,7fa41d59cc693e0ed84f2668b7ebe4d7,,1,canceled/unavailable,2017-07-13,84.02
RT_54bb06e1ca86bd99ee2a8d6288bf4ede,54bb06e1ca86bd99ee2a8d6288bf4ede,,1,canceled/unavailable,2016-10-06,90.23
RT_c052b5075e9fd0d83a3d2b183e6e0df1,c052b5075e9fd0d83a3d2b183e6e0df1,,1,canceled/unavailable,2017-05-13,73.72
RT_991dc90330a54fbf3461dec5bf8226ec,991dc90330a54fbf3461dec5bf8226ec,,1,canceled/unavailable,2018-08-06,131.99
RT_eb79d602c28b8782807ca17e4ba806cc,eb79d602c28b8782807ca17e4ba806cc,,1,canceled/unavailable,2017-10-24,27.68
RT_8e1e331cb2701fc82849ab614e8ff240,8e1e331cb2701fc82849ab614e8ff240,,1,canceled/unavailable,2017-05-27,179.35
RT_dadc23575c27fa7a66ce0310807865ba,dadc23575c27fa7a66ce0310807865ba,,1,canceled/unavailable,2018-05-08,51.96
RT_162b2345ef3cc0551c0a32058840a2ec,162b2345ef3cc0551c0a32058840a2ec,,1,canceled/unavailable,2018-07-21,139.88
RT_618ab5fa2138dcabd9046d13f1294fb9,618ab5fa2138dcabd9046d13f1294fb9,,1,canceled/unavailable,2018-07-23,84.8
RT_e9b878264e94e17134221e4e9afd378b,e9b878264e94e17134221e4e9afd378b,,1,canceled/unavailable,2018-03-09,106.58
RT_f0685863a01cc11a10508d43e2131155,f0685863a01cc11a10508d43e2131155,,1,canceled/unavailable,2017-05-27,102.26
RT_7e6bd960caf2346257183fd4b6079a65,7e6bd960caf2346257183fd4b6079a65,,1,canceled/unavailable,2018-01-28,253.8
RT_01cb6d702e5233235f4125309d184bf4,01cb6d702e5233235f4125309d184bf4,,1,canceled/unavailable,2017-01-31,94.21
RT_64a8b3b4c19751b51d211deb32fdc67b,64a8b3b4c19751b51d211deb32fdc67b,,1,canceled/unavailable,2018-05-16,53.19
RT_eb0393138e2e8b7164947608489f069e,eb0393138e2e8b7164947608489f069e,,1,canceled/unavailable,2017-10-07,325.86
RT_d2da7d77b85e86faeb4bcdcf929f27fb,d2da7d77b85e86faeb4bcdcf929f27fb,,1,canceled/unavailable,2018-05-02,144.31
RT_65959cbdb267c29a5cb0021a367df75c,65959cbdb267c29a5cb0021a367df75c,,1,canceled/unavailable,2017-02-24,24.52
RT_f76d5b8ea5928ea9b289b5f485e4846a,f76d5b8ea5928ea9b289b5f485e4846a,,1,canceled/unavailable,2018-05-15,77.88
RT_be3b8d058b8100d8a2539ce0b2c6ec0b,be3b8d058b8100d8a2539ce0b2c6ec0b,,1,canceled/unavailable,2017-07-20,1223.06
RT_92a195ed387f8e7f9151eae7a7ec13f0,92a195ed387f8e7f9151eae7a7ec13f0,,1,canceled/unavailable,2018-05-17,291.63
RT_f79644ec98219489ae16ee7aabac4ebb,f79644ec98219489ae16ee7aabac4ebb,,1,canceled/unavailable,2018-05-05,36.32
RT_4b03319a5a065c83d4fcc4f18f8cb257,4b03319a5a065c83d4fcc4f18f8cb257,,1,canceled/unavailable,2017-10-20,145.5
RT_31f935babbc97f5990e0ffd128e19541,31f935babbc97f5990e0ffd128e19541,,1,canceled/unavailable,2017-11-11,74.7
