warehouse_id,city,state,warehouse_name
9c3c24eca51c52b91c1de727d2a2ae06,caxias do sul,RS,BlueLane Caxias Do Sul Transit Hub
f524ad65d7e0f1daab730ef2d2e86196,soledade,RS,AeroLink Soledade Distribution Center
aae5953b9edddf14749c0d65d60eb4b9,belo horizonte,MG,BlueLane Belo Horizonte Transit Hub
c003204e1ab016dfa150abc119207b24,cajamar,SP,BlueLane Cajamar Distribution Center
5656537e588803a555b8eb41f07a944b,brasilia,DF,MetroCargo Brasilia Supply Depot
503c1de08ae81a2d86f17951b204db55,sao paulo,SP,MetroCargo Sao Paulo Supply Depot
b8bc237ba3788b23da09c0f1f3a3288c,itajai,SC,NovaPort Itajai Logistics Hub
7816cd9c5b1238e320545f5bf7eb80e8,araraquara,SP,NovaPort Araraquara Distribution Center
213fafb0ca06fb3d5886579c2565791b,sete lagoas,MG,SkyRoute Sete Lagoas Logistics Hub
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,MG,UrbanLift Juiz De Fora Supply Depot
186cdd1b2df32caa72cfb410bba768d3,rio negrinho,SC,SkyRoute Rio Negrinho Transit Hub
de23c3b98a88888289c6f5cc1209054a,sao paulo,SP,BlueLane Sao Paulo Supply Depot
fe49ee029e61e789a1f3a5525f57ba8d,osasco,SP,BlueLane Osasco Logistics Hub
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,SP,CargoPulse Mogi Guacu Freight Terminal
94ca168e8bcb407ab85c5da308863027,clementina,SP,UrbanLift Clementina Transit Hub
82921991ff5b557b045605b8bbf08d49,sao paulo,SP,UrbanLift Sao Paulo Distribution Center
77128dec4bec4878c37ab7d6169d6f26,sao paulo,SP,UrbanLift Sao Paulo Logistics Hub
4bf658053d453036c70976bccb2c31b2,sao jose do rio preto,SP,BlueLane Sao Jose Do Rio Preto Distribution Center
e8a85b5f3df47be0984c55fd4064dbb4,brasilia,DF,TerraFleet Brasilia Freight Terminal
28f10b1c5e5abb9d4857745bede6147c,sao paulo,SP,TerraFleet Sao Paulo Transit Hub
48bad451945f5227341793478d6353ea,sao paulo,SP,CargoPulse Sao Paulo Distribution Center
2a61c271b1ac763450d846849783e922,santo andre,SP,TerraFleet Santo Andre Logistics Hub
ba6ce6de456f6c11d08c17701ba5c26f,sorocaba,SP,BlueLane Sorocaba Transit Hub
5dceca129747e92ff8ef7a997dc4f8ca,santa barbara d´oeste,SP,BlueLane Santa Barbara D´Oeste Distribution Center
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,RJ,CargoPulse Duque De Caxias Supply Depot
39a5005f2605cbdb4f9ac14485cabfd1,barretos,SP,SkyRoute Barretos Logistics Hub
2bf28e311bba65237358230cabac3f15,londrina,PR,TerraFleet Londrina Supply Depot
0e44d110fa6a54e121cb2c095a77762f,francisco morato,SP,MetroCargo Francisco Morato Transit Hub
3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,CargoPulse Campo Limpo Paulista Transit Hub
bf0d50a6410d487dc97d2baac0a8c0be,piracicaba,SP,MetroCargo Piracicaba Distribution Center
51e4e89242cbb846c2deff3dc015650e,rio grande,RS,UrbanLift Rio Grande Logistics Hub
86ccac0b835037332a596a33b6949ee1,blumenau,SC,PrimeAxis Blumenau Logistics Hub
c97aa4ee7420f937da13b7f9e2228b99,novo hamburgo,RS,MetroCargo Novo Hamburgo Transit Hub
aac51c486b672a9850d59f3e84b1cf88,sao paulo,SP,SkyRoute Sao Paulo Freight Terminal
3340ef1913fb70d28420f6ceb685c339,maringa,PR,TerraFleet Maringa Logistics Hub
76de363de16dacc923eec8daf91df504,xaxim,SC,MetroCargo Xaxim Distribution Center
58b98ccb79873e04eac4357cacc590d9,campinas,SP,UrbanLift Campinas Freight Terminal
fc99f99385ae90f66f01733856fb88c9,boituva,SP,TerraFleet Boituva Logistics Hub
b74d1c09cb380e1d03a6f859c6f4224b,rio de janeiro,RJ,TerraFleet Rio De Janeiro Transit Hub
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,SP,UrbanLift Sao Paulo Distribution Center
670c26e0f1bf8d0576271d5cfaec6d2b,maringa,PR,NovaPort Maringa Freight Terminal
c32fc744b9160ac853450488e3cfea93,ribeirao preto,SP,NovaPort Ribeirao Preto Freight Terminal
59de1d4c8c057c2a53acd4ca66531af2,curitiba,PR,UrbanLift Curitiba Logistics Hub
e64882b4ef12aee8d0faca4db5b681f4,goiania,GO,CargoPulse Goiania Freight Terminal
1b65c144b17e607c0f37f10bb7dfec8d,rio do sul,SC,NovaPort Rio Do Sul Freight Terminal
15ac3c501e2599e4917316fde5c5669a,sao paulo,SP,NovaPort Sao Paulo Logistics Hub
f4aba7c0bca51484c30ab7bdc34bcdd1,sao paulo,SP,AeroLink Sao Paulo Distribution Center
e0878efa0e0b7e5313ac0b43bc04c081,curitiba,PR,PrimeAxis Curitiba Supply Depot
03a2a6dcbe45d639c4dc2a0d24769c40,maua,SP,RouteSphere Maua Logistics Hub
327b89b872c14d1c0be7235ef4871685,manaus,AM,TerraFleet Manaus Distribution Center
e9d99831abad74458942f21e16f33f92,sao paulo,SP,UrbanLift Sao Paulo Transit Hub
a45765f8afb1e594b22bf9e974b46765,sao paulo,SP,BlueLane Sao Paulo Distribution Center
dc8798cbf453b7e0f98745e396cc5616,sao paulo,SP,UrbanLift Sao Paulo Logistics Hub
d9cd369bffa979d1634f8e1318bf2f1b,bady bassitt,SP,NovaPort Bady Bassitt Distribution Center
240b9776d844d37535668549a396af32,niteroi,RJ,SkyRoute Niteroi Distribution Center
70f7e8018e3d46c748c92f026aa2585a,sao paulo,SP,UrbanLift Sao Paulo Supply Depot
d1e2fe627180431ffda076abb303c56f,rio de janeiro,RJ,BlueLane Rio De Janeiro Supply Depot
3f2af2670e104d1bcb54022274daeac5,terra boa,PR,MetroCargo Terra Boa Transit Hub
bb3dca718920a4d7ec3cc9ffb025108b,sao paulo,SP,TerraFleet Sao Paulo Freight Terminal
babcc0ab201e4c60188427cae51a5b8b,porto ferreira,SP,TerraFleet Porto Ferreira Supply Depot
eed78ac17f7f795a19a709745f00cd4e,botucatu,SP,UrbanLift Botucatu Logistics Hub
a2e874074c877c5a05abae80ad6e488f,sao jose do rio preto,SP,BlueLane Sao Jose Do Rio Preto Supply Depot
abcd2cb37d46c2c8fb1bf071c859fc5b,cuiaba,MT,CargoPulse Cuiaba Logistics Hub
1703bc09972dab9782e7a9194943b69f,minas gerais,MG,RouteSphere Minas Gerais Logistics Hub
365e445f796710c3431557e85caa25db,sao paulo,SP,PrimeAxis Sao Paulo Distribution Center
0bb738e4d789e63e2267697c42d35a2d,sao roque,SP,MetroCargo Sao Roque Supply Depot
3d290fe363c60a77498c1126fd3fb8d3,itapevi,SP,CargoPulse Itapevi Distribution Center
325f3178fb58e2a9778334621eecdbf9,taboao da serra,SP,SkyRoute Taboao Da Serra Supply Depot
8c16d1f32a54d92897cc437244442e1b,blumenau,SC,MetroCargo Blumenau Supply Depot
f5a590cf36251cf1162ea35bef76fe84,sao bernardo do campo,SP,PrimeAxis Sao Bernardo Do Campo Distribution Center
61f159ef6da2d441951d2c0efa719362,serra,ES,UrbanLift Serra Supply Depot
1e8b33f18b4f7598d87f5cbee2282cc2,sao paulo,SP,NovaPort Sao Paulo Logistics Hub
59cea8e446d3834393058e7e0666b6fb,maringa,PR,SkyRoute Maringa Supply Depot
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,SP,UrbanLift Indaiatuba Transit Hub
1da3aeb70d7989d1e6d9b0e887f97c23,sao paulo,SP,BlueLane Sao Paulo Transit Hub
5b67882648febfb6e1225e6ad7164f6b,umuarama,PR,PrimeAxis Umuarama Transit Hub
53e4c6e0f4312d4d2107a8c9cddf45cd,pedreira,SP,MetroCargo Pedreira Transit Hub
039e6ad9dae79614493083e241147386,sao paulo,SP,TerraFleet Sao Paulo Transit Hub
d65f31d2413268e671989503f6cf9993,artur nogueira,SP,AeroLink Artur Nogueira Transit Hub
cad10cc982ab6a391570c211b995c17c,avare,SP,RouteSphere Avare Distribution Center
527801b552d0077ffd170872eb49683b,garca,SP,UrbanLift Garca Supply Depot
be67f78487e2cecb0d55bc769709e4f5,ibirite,MG,RouteSphere Ibirite Freight Terminal
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,TerraFleet Campo Largo Supply Depot
2ea0861cc19e94cad86438c984c52da4,sao paulo,SP,MetroCargo Sao Paulo Transit Hub
7202e2ba20579a9bd1acb29e61fe71f6,franca,SP,AeroLink Franca Logistics Hub
0509040ea3fe50071181bbc359eb7738,belo horizonte,MG,SkyRoute Belo Horizonte Distribution Center
20fd2d2080ed85fa67fad3fcbb2c1813,colombo,PR,PrimeAxis Colombo Distribution Center
2039c5e51785b5dde7cf93ccb3b7be2c,guaira,SP,NovaPort Guaira Logistics Hub
62de60d81c55c29d76a6bce418b31cef,ibitinga,SP,CargoPulse Ibitinga Transit Hub
eaf6d55068dea77334e8477d3878d89e,sao paulo,SP,BlueLane Sao Paulo Logistics Hub
e89c4adbe7b1d0819dbb636e16461cf1,indaiatuba,SP,TerraFleet Indaiatuba Freight Terminal
2e2f44824ab87a0cb961f68bf4073e7f,curitiba,PR,TerraFleet Curitiba Freight Terminal
85ecf03781da592876b7844acc1b729f,sao paulo,SP,BlueLane Sao Paulo Distribution Center
5c853bb56f70f4d14218944bae111d7a,cotia,SP,AeroLink Cotia Supply Depot
bba74270a87732727b5a3b4fd9ac1c39,betim,MG,PrimeAxis Betim Freight Terminal
e8ff5a6ceb895583033fc2a0f314e3c2,blumenau,SC,PrimeAxis Blumenau Transit Hub
835f0f7810c76831d6c7d24c7a646d4d,sao paulo,SP,MetroCargo Sao Paulo Transit Hub
702835e4b785b67a084280efca355756,juiz de fora,MG,NovaPort Juiz De Fora Supply Depot
4ea2f12dbe91deeacd2c1e74f069a6e6,sao paulo,SP,CargoPulse Sao Paulo Supply Depot
a066df7361163e7ddc5d7452dd17448b,franca,SP,PrimeAxis Franca Distribution Center
bc8c8d665ec4664d286be0d521722b19,sao paulo,SP,NovaPort Sao Paulo Transit Hub
5e106d93b717c2682b9383da480364a1,santa terezinha de itaipu,PR,BlueLane Santa Terezinha De Itaipu Freight Terminal
bd4431c1a8dfa744b59e1e2a8bc99b9e,rio de janeiro,RJ,TerraFleet Rio De Janeiro Transit Hub
bd4ff04377f974574f7f0bf9d6ce7dde,santa maria da serra,SP,TerraFleet Santa Maria Da Serra Transit Hub
3076499bbc033a927bf4a8a41bcf7fd4,auriflama,SP,TerraFleet Auriflama Transit Hub
010da0602d7774602cd1b3f5fb7b709e,sao bernardo do campo,SP,AeroLink Sao Bernardo Do Campo Logistics Hub
4d6fb82c629c7a5028bfd973c07b05e0,belo horizonte,MG,NovaPort Belo Horizonte Distribution Center
5d505d2298ad549e4e4e835562fa0c1e,birigui,SP,UrbanLift Birigui Transit Hub
5aaa890629f83706d8d9bfecd8377c1c,petropolis,RJ,NovaPort Petropolis Transit Hub
ad14615bdd492b01b0d97922e87cb87f,tubarao,SC,MetroCargo Tubarao Logistics Hub
7df1fc11cc5cbc518b39faa60cf5d67c,campo grande,MS,MetroCargo Campo Grande Logistics Hub
238fac594e170b59c6d228f5a4f4f1d9,dois corregos,SP,NovaPort Dois Corregos Distribution Center
29c322e3f09f886f8bacbe91dfbd979e,santa maria,RS,MetroCargo Santa Maria Distribution Center
134a288e7de827ec5ec62e3ec9c3a295,sao paulo,SP,MetroCargo Sao Paulo Distribution Center
33fd411ed63a7c2f9005e3f065d9f85d,condor,RS,AeroLink Condor Freight Terminal
edb58a1390adf273840030a3d6253829,piracicaba,SP,CargoPulse Piracicaba Distribution Center
1e8c6a4c538f286aee9573239740a4b4,itatiba,SP,BlueLane Itatiba Freight Terminal
07de60b03d150fb3ea09eab5da5e4c8b,ibitinga,SP,RouteSphere Ibitinga Supply Depot
f1ce5fdecd64935c28b9ff932751d0dc,santana de parnaiba,SP,TerraFleet Santana De Parnaiba Supply Depot
ede2977fbaf3738583170735ca403f6c,curitiba,PR,UrbanLift Curitiba Transit Hub
03bd479e1d9484cdb14104d3023f7321,uberlandia,MG,SkyRoute Uberlandia Logistics Hub
31e60bf8d103ce47932a85f5562deb16,goiania,GO,AeroLink Goiania Transit Hub
83645b1645cdee8953ee54c29ceed564,santa terezinha de itaipu,PR,NovaPort Santa Terezinha De Itaipu Distribution Center
bdae679a9b282249bc23b9b69dae9a99,brasilia,DF,CargoPulse Brasilia Transit Hub
5cf13accae3222c70a9cac40818ae839,patos de minas,MG,BlueLane Patos De Minas Freight Terminal
a247197e2e9c19a6a53a6888cb8b660f,sao jose do rio preto,SP,UrbanLift Sao Jose Do Rio Preto Transit Hub
249f0e9905a6e06ad6c6bea7547ab9f6,rio de janeiro,RJ,NovaPort Rio De Janeiro Freight Terminal
96804ea39d96eb908e7c3afdb671bb9e,ibia,MG,NovaPort Ibia Distribution Center
cd233f8bfa30ebfd651f47ee7d054951,birigui,SP,AeroLink Birigui Logistics Hub
3986c0b54f6b748b75e7bd4e092aa3e5,curitiba,PR,NovaPort Curitiba Supply Depot
5563732abe64c3036cb97ad924128dd1,guarulhos,SP,CargoPulse Guarulhos Distribution Center
51f108f62cb87d61918159902c8f8583,cascavel,PR,UrbanLift Cascavel Logistics Hub
134b867a0f7f8bbe6abf10f91874891e,valinhos,SP,BlueLane Valinhos Logistics Hub
57c764b4a836300be881e2ff86e449f9,ribeirao preto,SP,RouteSphere Ribeirao Preto Distribution Center
2fa13c8bd5705d279f7ed5cc9ec61c68,sao paulo,SP,AeroLink Sao Paulo Freight Terminal
e627629ba868740e287800f1a9be81c2,sao paulo,SP,UrbanLift Sao Paulo Logistics Hub
c72de06d72748d1a0dfb2125be43ba63,guanambi,BA,BlueLane Guanambi Logistics Hub
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,RouteSphere Caucaia Transit Hub
8060d731897e33b5c5ae575ce1e209e1,blumenau,SP,AeroLink Blumenau Distribution Center
4c4d546adf3c3868fe19c9ec6e9ffda9,maringa,PR,SkyRoute Maringa Freight Terminal
5a9c0859cb00fd8aa4db443837f0a700,treze tilias,SC,AeroLink Treze Tilias Freight Terminal
cecd97bc34ed8330bd4cd15713eda670,cordilheira alta,SC,TerraFleet Cordilheira Alta Supply Depot
9c3a1c416c765687bc79a04113269929,carmo da mata,MG,MetroCargo Carmo Da Mata Logistics Hub
8ae520247981aa06bc94abddf5f46d34,navegantes,SC,SkyRoute Navegantes Logistics Hub
ac3508719a1d8f5b7614b798f70af136,canoas,RS,BlueLane Canoas Freight Terminal
15cd6eefe58588619aaed41dfa6621b1,ouro preto,MG,AeroLink Ouro Preto Transit Hub
4a3ca9315b744ce9f8e9374361493884,ibitinga,SP,UrbanLift Ibitinga Freight Terminal
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,SkyRoute Pedro Leopoldo Supply Depot
6d988d6174a2c27441597174f8905515,maringa,PR,SkyRoute Maringa Supply Depot
ed49da7cadefc454d6a67de249eab240,sao paulo,SP,CargoPulse Sao Paulo Supply Depot
6f892e20a171e98efe17fdb971ff319b,sao paulo,SP,AeroLink Sao Paulo Transit Hub
4bfc7a4a1cf8d4d2121c27422d9e50b5,sao paulo,SP,RouteSphere Sao Paulo Logistics Hub
acadd4d36859671cb635527c6c977533,santa rosa de viterbo,SP,AeroLink Santa Rosa De Viterbo Distribution Center
034b9387752bfa309f350a70cd45ffa3,blumenau,SC,SkyRoute Blumenau Transit Hub
a1ed30492b3b798bc121845bc4aa7366,sao paulo,SP,AeroLink Sao Paulo Transit Hub
abbf6046bbdf1028606a5bc7f00c99e7,xanxere,SC,RouteSphere Xanxere Logistics Hub
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,RS,BlueLane Porto Alegre Logistics Hub
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,MG,UrbanLift Divinopolis Logistics Hub
11eac105f3f90a9b87b19c89d91e24f3,sao paulo,SP,SkyRoute Sao Paulo Logistics Hub
0725b8c0f3f906e58f70cbe76b7c748c,guarulhos,SP,CargoPulse Guarulhos Freight Terminal
d1a5cc844736958c11b8efab9a2b4c87,curitiba,PR,CargoPulse Curitiba Supply Depot
f35becee938e982bd615edf8ef12bcfb,alvares machado,SP,RouteSphere Alvares Machado Logistics Hub
634964b17796e64304cadf1ad3050fb7,rio de janeiro,RJ,NovaPort Rio De Janeiro Supply Depot
6624bc09786f0e41ae48dfc5eeb1a9e2,belo horizonte,MG,MetroCargo Belo Horizonte Transit Hub
54219883e72aad869adfb2a54b7bfa0f,sorocaba,SP,UrbanLift Sorocaba Freight Terminal
5795aebfe331fbcd02a2c4b679fb7952,palhoca,SC,AeroLink Palhoca Distribution Center
6e2d3e2dc84fb30f6078f39dd3bddd6f,colombo,PR,TerraFleet Colombo Supply Depot
3078096983cf766a32a06257648502d1,scao jose do rio pardo,SP,TerraFleet Scao Jose Do Rio Pardo Distribution Center
014d9a685fd57276679edd00e07089e5,maringa,PR,BlueLane Maringa Distribution Center
656591be56071d4c9ef4e5fee78a578a,santo andre,SP,CargoPulse Santo Andre Logistics Hub
26562f211dd1364af2a8596dc945e8ae,sao bernardo do campo,SP,UrbanLift Sao Bernardo Do Campo Supply Depot
bccf933e006e9b94a6184af782963e77,assis,SP,CargoPulse Assis Transit Hub
12c2ed9cded6138cf0c75f525f565fc7,praia grande,SP,TerraFleet Praia Grande Distribution Center
961dff0a659b4561334372337dd897d9,rio de janeiro,RJ,PrimeAxis Rio De Janeiro Freight Terminal
b33e7c55446eabf8fe1a42d037ac7d6d,pradopolis,SP,PrimeAxis Pradopolis Distribution Center
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,SP,PrimeAxis Sao Paulo Transit Hub
218d46b86c1881d022bce9c68a7d4b15,ribeirao preto,SP,UrbanLift Ribeirao Preto Transit Hub
08d1c9478fb0d7d7fcac9c0da4e82fc7,belo horizonte,MG,TerraFleet Belo Horizonte Supply Depot
dfc475d54e1b6dbeeb7d7d9bdaa63827,curitiba,PR,RouteSphere Curitiba Freight Terminal
813348c996469b40f2e028d5429d3495,jundiai,SP,UrbanLift Jundiai Freight Terminal
c394e193cda3b4225ff2094d32184849,sao paulo,SP,MetroCargo Sao Paulo Freight Terminal
2745f798279e0ed033addcc1474776d7,sao paulo,SP,CargoPulse Sao Paulo Distribution Center
6b803197e03abd5056b4313306b4f29d,sao paulo,SP,UrbanLift Sao Paulo Logistics Hub
bafc5aa11e413978be29040f51342e70,belo horizonte,MG,NovaPort Belo Horizonte Supply Depot
44717f64ec2a457979cf83c429077666,santa rosa,RS,UrbanLift Santa Rosa Logistics Hub
b7cc6c5e001441ae8cdd5c69a480cbe4,curitibanos,SC,CargoPulse Curitibanos Freight Terminal
af7cdac9d9897cddead9c6b08976c642,laranjal paulista,SP,BlueLane Laranjal Paulista Freight Terminal
b3e2faf2c1004d674f16a3aa3197f0e1,ribeirao preto,SP,PrimeAxis Ribeirao Preto Distribution Center
670a9dda115b5a88b18cfadee8de2332,ribeirao preto,SP,MetroCargo Ribeirao Preto Supply Depot
3b15288545f8928d3e65a8f949a28291,ibitinga,SP,SkyRoute Ibitinga Transit Hub
3e35a8bb43569389d3cebef0ce820f69,sao paulo,SP,UrbanLift Sao Paulo Supply Depot
81783131d2a97c8d44d406a4be81b5d9,sorocaba,SP,AeroLink Sorocaba Freight Terminal
29e6e05b65f93bc224c644319dc52ecf,juiz de fora,MG,CargoPulse Juiz De Fora Supply Depot
cce6ab8d1682639fe45ab70234f1665f,curitiba,SP,AeroLink Curitiba Freight Terminal
e1643dff33666ca629e3644c02738179,sao paulo,SP,NovaPort Sao Paulo Freight Terminal
76623fde66e6b63b59440fd34160512d,guarulhos,SP,MetroCargo Guarulhos Supply Depot
5275ca25d0358ca73864e0ae41be1320,guarulhos,SP,AeroLink Guarulhos Transit Hub
eb4df17aed01d918c65f0f8d650900c0,paulinia,SP,PrimeAxis Paulinia Logistics Hub
10089e9f2fd0c668a8fd4e52e1698888,sao jose do rio preto,SP,RouteSphere Sao Jose Do Rio Preto Logistics Hub
c398bc00a606d33758afd91f4e64fd15,rio de janeiro,RJ,MetroCargo Rio De Janeiro Distribution Center
2f09f7d37a97956d11cc1a7cadd5262b,ribeirao preto,SP,BlueLane Ribeirao Preto Freight Terminal
e58a5b390e28abc0b216cfb0e07d27d7,rio de janeiro,RJ,NovaPort Rio De Janeiro Freight Terminal
f41ce2e25237f9092cd8e6e7516c7a2f,guarulhos,SP,TerraFleet Guarulhos Logistics Hub
8e6cc767478edae941d9bd9eb778d77a,araguari,MG,UrbanLift Araguari Transit Hub
028872bfa080090a9d0abd4f1af168f8,ribeirao das neves,MG,AeroLink Ribeirao Das Neves Distribution Center
1710c3aaa9c6b44ec3883ee0fe300e21,sao caetano do sul,SP,BlueLane Sao Caetano Do Sul Transit Hub
52d76513f0c4d97f3b99570e2c94ee31,novo hamburgo,RS,TerraFleet Novo Hamburgo Logistics Hub
dace965ca58120f92f8d742a9fa1864b,sao paulo,SP,AeroLink Sao Paulo Transit Hub
f5b44895715ddfe3087dc414f30268f3,sorocaba,SP,AeroLink Sorocaba Logistics Hub
c8467937e403e76a8ee9f0ab13f6f5ef,pocos de caldas,MG,AeroLink Pocos De Caldas Transit Hub
56f413900b5166ab4d730e9ac0b12cb0,sorocaba,SP,AeroLink Sorocaba Distribution Center
3f8034bfc6b8b4135534975d49f04c63,curitiba,PR,MetroCargo Curitiba Transit Hub
4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,SP,RouteSphere Sao Paulo Transit Hub
265fdc289dffa9f1ad801c74f7d0de47,jaci,SP,TerraFleet Jaci Transit Hub
0afccdb8a34ee5c79f7c06faf2b4d56e,uberlandia,MG,RouteSphere Uberlandia Freight Terminal
02dcd3e8e25bee036e32512bcf175493,contagem,MG,SkyRoute Contagem Distribution Center
c9e5ad1f6647f5dbd1172adf6ae3cada,porto alegre,RS,AeroLink Porto Alegre Transit Hub
02a2272692e13558373c66db98f05e2e,rio de janeiro,RJ,RouteSphere Rio De Janeiro Distribution Center
f783a638e9c6af4a7d0dbfde811e7a81,sao paulo,SP,MetroCargo Sao Paulo Freight Terminal
0b18d63d0cd1d723567903fd34a07df2,sp,SP,TerraFleet Sp Logistics Hub
3ef37b7ca6dd2b80bd8af81a62504996,sao paulo,SP,TerraFleet Sao Paulo Distribution Center
dd4d95ba2d15c071e6c695e2ef6ce169,cachoeiro de itapemirim,ES,AeroLink Cachoeiro De Itapemirim Logistics Hub
7bb8fac2913a6064ec412e583c6d8b4d,bauru,SP,NovaPort Bauru Logistics Hub
86649b1632b1c0e6c0bcb2c90a8b75d8,medianeira,PR,BlueLane Medianeira Transit Hub
8dd386be0767c330276ea6a3f96532d3,paulo lopes,SC,UrbanLift Paulo Lopes Logistics Hub
deaadd805612bf94faaa9fa702516e11,sao paulo,SP,CargoPulse Sao Paulo Transit Hub
5e063e85d44b0f5c3e6ec3131103a57e,sao paulo,SP,SkyRoute Sao Paulo Distribution Center
6e4f5ff6b086632ba8dcb558fb10249e,flores da cunha,RS,TerraFleet Flores Da Cunha Transit Hub
117cfc326c6d50da67ca858ff5c0c852,sao joao de meriti,RJ,AeroLink Sao Joao De Meriti Supply Depot
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,SC,MetroCargo Massaranduba Supply Depot
c0e6839516f5398edc34adf5f1d53d1a,guaruja,SP,TerraFleet Guaruja Supply Depot
119c7f1a00ef43fad0e57604e76a747c,sao paulo,SP,RouteSphere Sao Paulo Supply Depot
2953ce3a88f5e3c3b696d77fc9e4c8eb,sao paulo,SP,TerraFleet Sao Paulo Freight Terminal
bbf9ad41dca6603e614efcdad7aab8c4,fortaleza,CE,NovaPort Fortaleza Freight Terminal
d7b2377bae6ace1b11fc69a11900ac36,sao paulo,SP,UrbanLift Sao Paulo Distribution Center
57fe6232e67823593374a2281d7a8af8,capivari,SP,RouteSphere Capivari Logistics Hub
4da0e408c99d2fdc2126dc9fce518060,cornelio procopio,PR,PrimeAxis Cornelio Procopio Distribution Center
8b28d096634035667e8263d57ba3368c,sao jose dos campos,SP,UrbanLift Sao Jose Dos Campos Transit Hub
82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,TerraFleet Caxias Do Sul Supply Depot
9bc484c87d79cd4874e05ca182658045,sao paulo,SP,UrbanLift Sao Paulo Transit Hub
c6218512d16fcac0af02fe92691cf274,contagem,MG,UrbanLift Contagem Supply Depot
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,RS,AeroLink Caxias Do Sul Supply Depot
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,AeroLink Sao Paulo Distribution Center
1b45169b635ef59425637e9a33eb5fb3,maringa,PR,AeroLink Maringa Logistics Hub
bd23da7354813347129d751591d1a6e2,sao paulo,SP,MetroCargo Sao Paulo Supply Depot
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,CargoPulse Campinas Supply Depot
7238a95bb63ef7e498389fb863b834a1,limeira,SP,AeroLink Limeira Transit Hub
26785a546900236d66f2e4197c211158,sao paulo,SP,SkyRoute Sao Paulo Freight Terminal
b7ed9fb14c8eadb37adb9c45d67ab0fb,jacarei,SP,NovaPort Jacarei Logistics Hub
a0d7fbb07bb5ebc3b05980e750db56f3,ferraz de vasconcelos,SP,UrbanLift Ferraz De Vasconcelos Freight Terminal
10264f60a8f0a4d2f30810f5c661c673,campinas,SP,RouteSphere Campinas Transit Hub
35857757f553273b1056c1cabdace7fb,ribeirao preto,SP,NovaPort Ribeirao Preto Distribution Center
538caafddff204241cecbf3a02e6b3cf,sao paulo,SP,BlueLane Sao Paulo Transit Hub
913fd0ebba70bb919f7254a02239173c,blumenau,SC,AeroLink Blumenau Logistics Hub
b2eecf5ea250510da76590ca79d60e5d,sao paulo,SP,UrbanLift Sao Paulo Supply Depot
1c742ac33582852aaf3bcfbf5893abcf,belo horizonte,MG,CargoPulse Belo Horizonte Supply Depot
8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,RouteSphere Pirituba Supply Depot
4d9fea3499bdc22aa4da4e339365f215,sao paulo,SP,SkyRoute Sao Paulo Logistics Hub
d4e12e7884759a14fa0f5f896c791cae,sao paulo,SP,PrimeAxis Sao Paulo Distribution Center
e24fc9fcd865784fb25705606fe3dfe7,braganca paulista,SP,RouteSphere Braganca Paulista Transit Hub
5882f40daf39bc2a465e0cb453ddc222,sao paulo,SP,AeroLink Sao Paulo Supply Depot
26e2c91ef821e1ff8985f408788fe35b,ibitinga,SP,MetroCargo Ibitinga Logistics Hub
53336f97ddbe53e2a617d07b17447b95,sao paulo,SP,TerraFleet Sao Paulo Transit Hub
fec8cd45395b3cb0c2b173d7739706a1,jambeiro,SP,NovaPort Jambeiro Freight Terminal
e116c7455dd26a4d8c3e92532583905f,sao paulo,SP,AeroLink Sao Paulo Supply Depot
900ba814c251a692506d7834c1218441,salto,SP,BlueLane Salto Freight Terminal
afe0067131b73e40875c9b6c10bd2e21,lagoa da prata,MG,RouteSphere Lagoa Da Prata Freight Terminal
542917da124346b47ea1ac79a93ce454,curitiba,PR,CargoPulse Curitiba Freight Terminal
35b96509602ec4b7da831b5cd73ff2c2,sao leopoldo,RS,BlueLane Sao Leopoldo Logistics Hub
4a23adac87cf538689fa600d976f78b2,sao paulo,SP,SkyRoute Sao Paulo Distribution Center
85cc55e048b6bcc90c75afe7f0e72f72,barra mansa,RJ,TerraFleet Barra Mansa Supply Depot
2009a095de2a2a41626f6c6d7722678d,sao jose do rio preto,SP,PrimeAxis Sao Jose Do Rio Preto Distribution Center
3a52d63a8f9daf5a28f3626d7eb9bd28,aguas claras df,SP,NovaPort Aguas Claras Df Distribution Center
